3986,191,2018-08-03 06:51:18,5
3987,193,2018-08-03 06:52:42,
3988,193,2018-08-03 06:53:52,4
3989,191,2018-08-03 06:54:48,1
3990,191,2018-08-03 06:56:09,1
3991,191,2018-08-03 06:57:44,
3992,193,2018-08-03 06:57:49,4
3993,191,2018-08-03 06:58:31,4
3994,193,2018-08-03 07:00:07,4
3995,193,2018-08-03 07:01:32,5
3996,193,2018-08-03 07:02:01,5
3997,191,2018-08-03 07:03:05,5
3998,193,2018-08-03 07:04:07,5
3999,191,2018-08-03 07:04:15,5
4000,193,2018-08-03 07:05:06,5
4001,191,2018-08-03 07:05:11,
4002,193,2018-08-03 07:06:39,5
4003,193,2018-08-03 07:07:58,5
4004,193,2018-08-03 07:09:04,4
4005,191,2018-08-03 07:10:02,5
4006,193,2018-08-03 07:10:37,
4007,193,2018-08-03 07:11:31,3
4008,193,2018-08-03 07:13:06,2
4009,193,2018-08-03 07:13:25,2
4010,193,2018-08-03 07:14:45,2
4011,193,2018-08-03 07:15:56,
4012,193,2018-08-03 07:16:06,1
4013,193,2018-08-03 07:17:26,1
4014,193,2018-08-03 07:18:04,
4015,193,2018-08-03 07:18:04,
4016,193,2018-08-03 07:18:04,
4017,194,2018-08-03 07:18:06,1
4018,194,2018-08-03 07:19:18,
4019,194,2018-08-03 07:20:32,5
4020,194,2018-08-03 07:21:17,5
4021,194,2018-08-03 07:22:32,5
4022,194,2018-08-03 07:22:36,5
4023,194,2018-08-03 07:23:36,
4024,194,2018-08-03 07:23:41,4
4025,194,2018-08-03 07:24:07,4
4026,194,2018-08-03 07:25:20,
4027,194,2018-08-03 07:25:50,4
4028,194,2018-08-03 07:25:58,4
4029,194,2018-08-03 07:26:10,
4030,194,2018-08-03 07:27:32,4
4031,194,2018-08-03 07:28:30,4
4032,194,2018-08-03 07:29:42,2
4033,194,2018-08-03 07:31:04,2
4034,194,2018-08-03 07:32:23,
4035,194,2018-08-03 07:33:40,2
4036,194,2018-08-03 07:34:42,2
4037,194,2018-08-03 07:34:57,
4038,194,2018-08-03 07:34:57,
4039,194,2018-08-03 07:34:57,
4040,195,2018-08-03 07:35:44,
4041,196,2018-08-03 07:35:51,2
4042,195,2018-08-03 07:36:38,3
4043,196,2018-08-03 07:37:51,
4044,195,2018-08-03 07:39:22,2
4045,195,2018-08-03 07:39:55,5
4046,196,2018-08-03 07:40:21,4
4047,195,2018-08-03 07:41:55,
4048,196,2018-08-03 07:42:34,4
4049,195,2018-08-03 07:42:44,4
4050,195,2018-08-03 07:44:22,
4051,195,2018-08-03 07:45:29,1
4052,196,2018-08-03 07:46:48,4
4053,195,2018-08-03 07:47:02,1
4054,195,2018-08-03 07:48:36,
4055,195,2018-08-03 07:48:46,4
4056,196,2018-08-03 07:49:01,4
4057,196,2018-08-03 07:49:27,4
4058,196,2018-08-03 07:50:45,1
4059,195,2018-08-03 07:51:46,2
4060,196,2018-08-03 07:53:06,2
4061,196,2018-08-03 07:53:28,2
4062,195,2018-08-03 07:53:30,3
4063,195,2018-08-03 07:54:55,2
4064,196,2018-08-03 07:55:07,2
4065,196,2018-08-03 07:55:07,
4066,196,2018-08-03 07:55:07,
4067,195,2018-08-03 07:55:11,
4068,195,2018-08-03 07:56:13,2
4069,195,2018-08-03 07:57:29,
4070,195,2018-08-03 07:58:48,5
4071,195,2018-08-03 07:59:31,3
4072,195,2018-08-03 08:00:12,1
4073,195,2018-08-03 08:00:12,
4074,195,2018-08-03 08:00:12,
4075,197,2018-08-03 08:00:42,3
4076,197,2018-08-03 08:01:05,5
4077,197,2018-08-03 08:02:22,5
4078,197,2018-08-03 08:03:00,
4079,197,2018-08-03 08:03:31,2
4080,197,2018-08-03 08:03:57,2
4081,197,2018-08-03 08:04:57,2
4082,197,2018-08-03 08:06:35,
4083,197,2018-08-03 08:06:57,3
4084,197,2018-08-03 08:07:32,
4085,197,2018-08-03 08:07:39,1
4086,197,2018-08-03 08:09:18,1
4087,197,2018-08-03 08:09:45,
4088,197,2018-08-03 08:10:19,5
4089,197,2018-08-03 08:11:16,5
4090,197,2018-08-03 08:12:52,2
4091,197,2018-08-03 08:12:52,
4092,197,2018-08-03 08:12:52,
4093,198,2018-08-03 08:14:20,
4094,198,2018-08-03 08:15:46,2
4095,198,2018-08-03 08:17:07,2
4096,198,2018-08-03 08:18:24,
4097,198,2018-08-03 08:19:56,5
4098,198,2018-08-03 08:21:18,
4099,198,2018-08-03 08:22:58,5
4100,198,2018-08-03 08:23:36,5
4101,198,2018-08-03 08:23:59,
4102,198,2018-08-03 08:25:08,2
4103,198,2018-08-03 08:26:09,
4104,198,2018-08-03 08:26:21,1
4105,198,2018-08-03 08:27:15,1
4106,198,2018-08-03 08:27:19,1
4107,198,2018-08-03 08:28:55,
4108,198,2018-08-03 08:30:35,2
4109,198,2018-08-03 08:31:20,2
4110,198,2018-08-03 08:31:33,3
4111,198,2018-08-03 08:33:02,3
4112,198,2018-08-03 08:33:09,1
4113,198,2018-08-03 08:33:20,
4114,198,2018-08-03 08:34:41,2
4115,198,2018-08-03 08:36:11,
4116,198,2018-08-03 08:37:34,4
4117,198,2018-08-03 08:38:27,2
4118,198,2018-08-03 08:39:33,4
4119,198,2018-08-03 08:40:15,4
4120,198,2018-08-03 08:40:15,
4121,198,2018-08-03 08:40:15,
4122,199,2018-08-03 08:41:08,
4123,199,2018-08-03 08:41:22,2
4124,199,2018-08-03 08:41:56,1
4125,199,2018-08-03 08:42:58,1
4126,199,2018-08-03 08:43:36,1
4127,199,2018-08-03 08:44:12,4
4128,199,2018-08-03 08:44:35,
4129,199,2018-08-03 08:45:49,4
4130,199,2018-08-03 08:45:52,5
4131,199,2018-08-03 08:46:42,2
4132,199,2018-08-03 08:46:53,2
4133,199,2018-08-03 08:48:22,2
4134,199,2018-08-03 08:49:54,2
4135,199,2018-08-03 08:50:18,3
4136,199,2018-08-03 08:50:47,2
4137,199,2018-08-03 08:52:26,1
4138,199,2018-08-03 08:54:05,
4139,199,2018-08-03 08:54:57,4
4140,199,2018-08-03 08:55:27,4
4141,199,2018-08-03 08:56:42,4
4142,199,2018-08-03 08:58:07,
4143,199,2018-08-03 08:58:52,5
4144,199,2018-08-03 09:00:07,3
4145,199,2018-08-03 09:01:07,1
4146,199,2018-08-03 09:01:19,1
4147,199,2018-08-03 09:01:34,1
4148,199,2018-08-03 09:02:45,1
4149,199,2018-08-03 09:03:37,
4150,199,2018-08-03 09:04:39,2
4151,199,2018-08-03 09:06:11,
4152,199,2018-08-03 09:06:11,
4153,199,2018-08-03 09:06:11,
4154,200,2018-08-03 09:07:02,3
4155,200,2018-08-03 09:07:31,3
4156,201,2018-08-03 09:08:23,
4157,200,2018-08-03 09:09:27,
4158,200,2018-08-03 09:10:31,1
4159,202,2018-08-03 09:10:47,
4160,202,2018-08-03 09:12:01,5
4161,202,2018-08-03 09:12:18,5
4162,201,2018-08-03 09:13:51,4
4163,200,2018-08-03 09:13:54,1
4164,200,2018-08-03 09:15:32,
4165,200,2018-08-03 09:15:40,4
4166,201,2018-08-03 09:15:52,1
4167,200,2018-08-03 09:16:35,3
4168,201,2018-08-03 09:18:10,3
4169,200,2018-08-03 09:18:44,4
4170,200,2018-08-03 09:19:26,4
4171,202,2018-08-03 09:20:12,5
4172,201,2018-08-03 09:20:17,5
4173,202,2018-08-03 09:20:42,5
4174,201,2018-08-03 09:21:36,5
4175,201,2018-08-03 09:23:13,3
4176,200,2018-08-03 09:24:20,4
4177,201,2018-08-03 09:25:48,1
4178,202,2018-08-03 09:26:51,4
4179,202,2018-08-03 09:27:00,
4180,200,2018-08-03 09:28:21,2
4181,200,2018-08-03 09:29:39,3
4182,200,2018-08-03 09:29:53,4
4183,201,2018-08-03 09:31:29,1
4184,200,2018-08-03 09:31:44,5
4185,200,2018-08-03 09:33:11,
4186,200,2018-08-03 09:34:44,1
4187,202,2018-08-03 09:34:46,4
4188,200,2018-08-03 09:35:31,1
4189,200,2018-08-03 09:36:41,1
4190,200,2018-08-03 09:37:12,1
4191,202,2018-08-03 09:38:42,4
4192,202,2018-08-03 09:39:44,
4193,202,2018-08-03 09:39:46,4
4194,202,2018-08-03 09:39:57,4
4195,201,2018-08-03 09:40:28,2
4196,202,2018-08-03 09:41:13,
4197,200,2018-08-03 09:41:35,5
4198,202,2018-08-03 09:42:19,2
4199,202,2018-08-03 09:43:33,1
4200,201,2018-08-03 09:43:42,2
4201,202,2018-08-03 09:43:45,1
4202,201,2018-08-03 09:45:02,
4203,201,2018-08-03 09:46:42,5
4204,201,2018-08-03 09:47:26,1
4205,202,2018-08-03 09:48:07,
4206,202,2018-08-03 09:49:40,3
4207,202,2018-08-03 09:50:05,4
4208,202,2018-08-03 09:50:54,4
4209,202,2018-08-03 09:50:57,
4210,202,2018-08-03 09:51:37,2
4211,202,2018-08-03 09:52:26,2
4212,202,2018-08-03 09:52:26,
4213,202,2018-08-03 09:52:26,
4214,201,2018-08-03 09:53:07,1
4215,201,2018-08-03 09:54:32,1
4216,201,2018-08-03 09:55:41,2
4217,201,2018-08-03 09:56:40,2
4218,201,2018-08-03 09:56:45,4
4219,201,2018-08-03 09:58:06,5
4220,201,2018-08-03 09:58:18,5
4221,201,2018-08-03 09:58:18,
4222,201,2018-08-03 09:58:18,
4223,203,2018-08-03 09:58:31,
4224,203,2018-08-03 09:58:41,4
4225,203,2018-08-03 09:59:01,4
4226,203,2018-08-03 09:59:21,5
4227,203,2018-08-03 10:00:57,3
4228,203,2018-08-03 10:01:30,4
4229,204,2018-08-03 10:02:34,
4230,203,2018-08-03 10:03:03,2
4231,204,2018-08-03 10:03:40,2
4232,205,2018-08-03 10:04:26,
4233,203,2018-08-03 10:05:31,
4234,204,2018-08-03 10:06:16,2
4235,203,2018-08-03 10:07:54,4
4236,204,2018-08-03 10:08:17,
4237,203,2018-08-03 10:08:45,4
4238,203,2018-08-03 10:10:04,4
4239,204,2018-08-03 10:11:10,2
4240,204,2018-08-03 10:11:41,
4241,204,2018-08-03 10:12:30,1
4242,205,2018-08-03 10:12:51,1
4243,204,2018-08-03 10:13:17,
4244,205,2018-08-03 10:14:46,
4245,204,2018-08-03 10:15:23,4
4246,204,2018-08-03 10:16:56,5
4247,204,2018-08-03 10:18:16,5
4248,205,2018-08-03 10:19:06,5
4249,204,2018-08-03 10:19:20,5
4250,205,2018-08-03 10:19:24,5
4251,203,2018-08-03 10:19:39,4
4252,204,2018-08-03 10:19:49,4
4253,205,2018-08-03 10:21:27,5
4254,205,2018-08-03 10:22:49,
4255,205,2018-08-03 10:24:22,1
4256,203,2018-08-03 10:25:59,3
4257,203,2018-08-03 10:26:39,4
4258,205,2018-08-03 10:28:03,5
4259,205,2018-08-03 10:28:15,5
4260,205,2018-08-03 10:29:40,
4261,205,2018-08-03 10:29:40,
4262,205,2018-08-03 10:29:40,
4263,204,2018-08-03 10:29:46,4
4264,204,2018-08-03 10:31:04,1
4265,203,2018-08-03 10:32:05,4
4266,203,2018-08-03 10:32:56,
4267,204,2018-08-03 10:33:55,
4268,204,2018-08-03 10:35:06,4
4269,204,2018-08-03 10:36:04,4
4270,204,2018-08-03 10:36:10,
4271,203,2018-08-03 10:36:48,3
4272,204,2018-08-03 10:38:15,2
4273,204,2018-08-03 10:38:45,2
4274,203,2018-08-03 10:38:48,3
4275,204,2018-08-03 10:40:01,2
4276,204,2018-08-03 10:40:46,
4277,204,2018-08-03 10:42:21,5
4278,203,2018-08-03 10:43:08,3
4279,203,2018-08-03 10:43:18,3
4280,203,2018-08-03 10:44:35,3
4281,203,2018-08-03 10:45:27,3
4282,203,2018-08-03 10:46:55,1
4283,203,2018-08-03 10:48:21,5
4284,204,2018-08-03 10:49:36,2
4285,204,2018-08-03 10:51:15,2
4286,204,2018-08-03 10:51:15,
4287,204,2018-08-03 10:51:15,
4288,203,2018-08-03 10:52:17,5
4289,203,2018-08-03 10:52:39,
4290,203,2018-08-03 10:53:17,4
4291,203,2018-08-03 10:54:32,2
4292,203,2018-08-03 10:54:39,
4293,203,2018-08-03 10:54:39,
4294,203,2018-08-03 10:54:39,
4295,206,2018-08-03 10:55:08,2
4296,206,2018-08-03 10:56:47,2
4297,206,2018-08-03 10:57:26,
4298,206,2018-08-03 10:59:06,5
4299,206,2018-08-03 11:00:03,5
4300,206,2018-08-03 11:01:00,
4301,206,2018-08-03 11:01:55,1
4302,206,2018-08-03 11:03:04,
4303,206,2018-08-03 11:04:32,3
4304,206,2018-08-03 11:05:30,3
4305,206,2018-08-03 11:05:52,3
4306,206,2018-08-03 11:05:52,
4307,206,2018-08-03 11:05:52,
4308,3,2018-08-03 11:06:26,
4309,207,2018-08-03 11:07:21,
4310,207,2018-08-03 11:08:09,3
4311,207,2018-08-03 11:09:08,
4312,3,2018-08-03 11:10:15,3
4313,207,2018-08-03 11:10:49,1
4314,207,2018-08-03 11:12:21,
4315,3,2018-08-03 11:13:13,3
4316,207,2018-08-03 11:14:35,5
4317,3,2018-08-03 11:14:59,
4318,207,2018-08-03 11:16:26,1
4319,3,2018-08-03 11:17:58,5
4320,207,2018-08-03 11:19:36,2
4321,207,2018-08-03 11:19:57,5
4322,3,2018-08-03 11:20:47,
4323,3,2018-08-03 11:22:21,4
4324,3,2018-08-03 11:23:38,
4325,207,2018-08-03 11:24:47,2
4326,207,2018-08-03 11:25:35,2
4327,3,2018-08-03 11:25:49,1
4328,207,2018-08-03 11:27:16,2
4329,207,2018-08-03 11:27:29,2
4330,3,2018-08-03 11:28:59,1
4331,3,2018-08-03 11:30:04,1
4332,207,2018-08-03 11:30:23,2
4333,3,2018-08-03 11:30:29,2
4334,207,2018-08-03 11:31:32,2
4335,207,2018-08-03 11:32:42,2
4336,3,2018-08-03 11:33:39,2
4337,3,2018-08-03 11:34:18,2
4338,207,2018-08-03 11:34:33,2
4339,3,2018-08-03 11:35:00,5
4340,207,2018-08-03 11:35:50,
4341,3,2018-08-03 11:36:29,5
4342,207,2018-08-03 11:36:53,2
4343,207,2018-08-03 11:37:58,
4344,207,2018-08-03 11:38:12,3
4345,207,2018-08-03 11:39:17,4
4346,3,2018-08-03 11:39:34,3
4347,3,2018-08-03 11:40:02,3
4348,3,2018-08-03 11:41:27,3
4349,207,2018-08-03 11:43:01,2
4350,3,2018-08-03 11:44:14,3
4351,3,2018-08-03 11:44:14,
4352,3,2018-08-03 11:44:14,
4353,207,2018-08-03 11:45:47,
4354,207,2018-08-03 11:47:11,1
4355,207,2018-08-03 11:48:21,1
4356,207,2018-08-03 11:49:55,
4357,207,2018-08-03 11:51:23,3
4358,207,2018-08-03 11:52:26,
4359,207,2018-08-03 11:53:49,4
4360,207,2018-08-03 11:53:49,
4361,207,2018-08-03 11:53:49,
4362,208,2018-08-03 11:54:35,1
4363,208,2018-08-03 11:54:59,
4364,208,2018-08-03 11:55:20,1
4365,208,2018-08-03 11:56:56,1
4366,208,2018-08-03 11:57:49,2
4367,208,2018-08-03 11:59:19,5
4368,208,2018-08-03 12:00:33,
4369,208,2018-08-03 12:01:57,2
4370,208,2018-08-03 12:02:12,2
4371,208,2018-08-03 12:03:34,2
4372,208,2018-08-03 12:03:48,2
4373,208,2018-08-03 12:04:33,2
4374,208,2018-08-03 12:05:36,3
4375,208,2018-08-03 12:06:36,3
4376,208,2018-08-03 12:07:46,
4377,208,2018-08-03 12:08:54,4
4378,208,2018-08-03 12:10:28,1
4379,208,2018-08-03 12:11:54,1
4380,208,2018-08-03 12:12:19,
4381,208,2018-08-03 12:13:16,2
4382,208,2018-08-03 12:13:51,2
4383,208,2018-08-03 12:15:31,1
4384,208,2018-08-03 12:15:31,
4385,208,2018-08-03 12:15:31,
4386,209,2018-08-03 12:15:33,3
4387,210,2018-08-03 12:17:03,
4388,211,2018-08-03 12:17:10,2
4389,209,2018-08-03 12:17:56,3
4390,212,2018-08-03 12:19:07,
4391,210,2018-08-03 12:19:11,4
4392,211,2018-08-03 12:19:47,4
4393,210,2018-08-03 12:20:11,2
4394,210,2018-08-03 12:21:40,2
4395,210,2018-08-03 12:21:52,5
4396,213,2018-08-03 12:23:07,
4397,211,2018-08-03 12:24:14,2
4398,209,2018-08-03 12:24:28,
4399,210,2018-08-03 12:25:46,5
4400,210,2018-08-03 12:26:07,2
4401,212,2018-08-03 12:26:49,4
4402,211,2018-08-03 12:27:29,
4403,211,2018-08-03 12:27:59,3
4404,211,2018-08-03 12:28:55,3
4405,213,2018-08-03 12:30:28,3
4406,210,2018-08-03 12:31:13,2
4407,209,2018-08-03 12:31:50,5
4408,213,2018-08-03 12:33:16,
4409,210,2018-08-03 12:34:00,
4410,209,2018-08-03 12:34:40,
4411,209,2018-08-03 12:35:31,5
4412,211,2018-08-03 12:36:26,1
4413,212,2018-08-03 12:37:40,4
4414,209,2018-08-03 12:38:14,5
4415,211,2018-08-03 12:39:05,1
4416,211,2018-08-03 12:39:19,
4417,210,2018-08-03 12:39:54,5
4418,209,2018-08-03 12:40:39,5
4419,213,2018-08-03 12:41:12,3
4420,213,2018-08-03 12:42:38,3
4421,211,2018-08-03 12:43:43,5
4422,210,2018-08-03 12:44:14,
4423,210,2018-08-03 12:45:14,2
4424,212,2018-08-03 12:45:48,5
4425,209,2018-08-03 12:46:42,
4426,212,2018-08-03 12:47:24,5
4427,210,2018-08-03 12:47:47,2
4428,213,2018-08-03 12:48:00,3
4429,210,2018-08-03 12:48:03,
4430,213,2018-08-03 12:48:30,1
4431,212,2018-08-03 12:48:34,
4432,209,2018-08-03 12:49:41,3
4433,213,2018-08-03 12:50:46,1
4434,212,2018-08-03 12:51:15,1
4435,209,2018-08-03 12:52:36,
4436,210,2018-08-03 12:54:07,2
4437,212,2018-08-03 12:55:39,1
4438,213,2018-08-03 12:56:59,3
4439,212,2018-08-03 12:57:13,1
4440,209,2018-08-03 12:57:36,2
4441,210,2018-08-03 12:57:40,2
4442,211,2018-08-03 12:57:46,5
4443,209,2018-08-03 12:58:59,5
4444,212,2018-08-03 12:59:14,1
4445,212,2018-08-03 13:00:33,
4446,213,2018-08-03 13:01:34,3
4447,212,2018-08-03 13:02:13,5
4448,209,2018-08-03 13:02:18,3
4449,209,2018-08-03 13:02:54,
4450,209,2018-08-03 13:02:54,
4451,209,2018-08-03 13:02:54,
4452,211,2018-08-03 13:03:19,5
4453,212,2018-08-03 13:04:49,5
4454,211,2018-08-03 13:05:32,
4455,211,2018-08-03 13:06:12,3
4456,211,2018-08-03 13:06:59,3
4457,213,2018-08-03 13:07:27,5
4458,211,2018-08-03 13:09:06,
4459,212,2018-08-03 13:09:48,5
4460,213,2018-08-03 13:10:59,3
4461,211,2018-08-03 13:12:12,4
4462,211,2018-08-03 13:12:12,
4463,211,2018-08-03 13:12:12,
4464,212,2018-08-03 13:12:34,
4465,213,2018-08-03 13:12:42,3
4466,213,2018-08-03 13:13:13,
4467,213,2018-08-03 13:14:04,5
4468,213,2018-08-03 13:14:55,1
4469,212,2018-08-03 13:16:18,3
4470,212,2018-08-03 13:17:31,3
4471,212,2018-08-03 13:19:00,3
4472,212,2018-08-03 13:19:49,1
4473,212,2018-08-03 13:19:49,
4474,212,2018-08-03 13:19:49,
4475,213,2018-08-03 13:20:25,
4476,213,2018-08-03 13:21:28,1
4477,213,2018-08-03 13:22:52,1
4478,213,2018-08-03 13:24:31,5
4479,213,2018-08-03 13:24:37,5
4480,213,2018-08-03 13:25:09,5
4481,213,2018-08-03 13:25:43,5
4482,213,2018-08-03 13:26:07,
4483,213,2018-08-03 13:26:36,5
4484,213,2018-08-03 13:28:04,5
4485,213,2018-08-03 13:28:04,
4486,213,2018-08-03 13:28:04,
4487,214,2018-08-03 13:28:34,
4488,215,2018-08-03 13:29:12,
4489,215,2018-08-03 13:30:29,4
4490,216,2018-08-03 13:32:04,
4491,214,2018-08-03 13:33:19,3
4492,217,2018-08-03 13:34:43,2
4493,217,2018-08-03 13:35:24,5
4494,218,2018-08-03 13:36:24,4
4495,216,2018-08-03 13:37:15,1
4496,214,2018-08-03 13:37:29,
4497,215,2018-08-03 13:38:42,4
4498,219,2018-08-03 13:39:56,
4499,218,2018-08-03 13:40:17,4
4500,220,2018-08-03 13:41:50,
4501,220,2018-08-03 13:43:14,1
4502,220,2018-08-03 13:44:19,1
4503,220,2018-08-03 13:45:48,
4504,217,2018-08-03 13:46:13,5
4505,217,2018-08-03 13:47:45,5
4506,217,2018-08-03 13:48:22,1
4507,215,2018-08-03 13:48:24,4
4508,217,2018-08-03 13:48:40,1
4509,214,2018-08-03 13:48:52,4
4510,220,2018-08-03 13:49:49,4
4511,214,2018-08-03 13:50:12,5
4512,219,2018-08-03 13:51:20,1
4513,219,2018-08-03 13:51:32,1
4514,214,2018-08-03 13:52:18,4
4515,214,2018-08-03 13:53:39,5
4516,219,2018-08-03 13:54:51,4
4517,218,2018-08-03 13:56:10,4
4518,215,2018-08-03 13:57:36,4
4519,216,2018-08-03 13:58:37,5
4520,217,2018-08-03 14:00:10,
4521,218,2018-08-03 14:01:25,4
4522,218,2018-08-03 14:02:30,4
4523,214,2018-08-03 14:03:06,
4524,217,2018-08-03 14:04:26,4
4525,216,2018-08-03 14:04:29,5
4526,217,2018-08-03 14:05:29,2
4527,220,2018-08-03 14:06:01,
4528,217,2018-08-03 14:06:34,
4529,216,2018-08-03 14:07:50,
4530,220,2018-08-03 14:08:04,5
4531,220,2018-08-03 14:09:38,5
4532,218,2018-08-03 14:10:04,
4533,220,2018-08-03 14:11:31,5
4534,220,2018-08-03 14:12:03,
4535,214,2018-08-03 14:12:20,4
4536,216,2018-08-03 14:13:25,2
4537,220,2018-08-03 14:13:45,1
4538,218,2018-08-03 14:13:57,5
4539,217,2018-08-03 14:14:47,1
4540,217,2018-08-03 14:16:19,1
4541,217,2018-08-03 14:16:29,1
4542,217,2018-08-03 14:17:13,
4543,214,2018-08-03 14:17:55,4
4544,217,2018-08-03 14:18:42,1
4545,216,2018-08-03 14:18:51,
4546,216,2018-08-03 14:20:12,5
4547,217,2018-08-03 14:20:27,1
4548,217,2018-08-03 14:21:51,1
4549,217,2018-08-03 14:22:12,5
4550,217,2018-08-03 14:22:57,5
4551,215,2018-08-03 14:23:24,4
4552,220,2018-08-03 14:24:44,1
4553,214,2018-08-03 14:26:13,4
4554,218,2018-08-03 14:27:52,5
4555,214,2018-08-03 14:28:37,3
4556,220,2018-08-03 14:29:24,2
4557,215,2018-08-03 14:30:07,4
4558,219,2018-08-03 14:31:47,4
4559,218,2018-08-03 14:33:13,4
4560,220,2018-08-03 14:33:54,2
4561,217,2018-08-03 14:34:03,
4562,219,2018-08-03 14:34:08,
4563,216,2018-08-03 14:34:57,
4564,214,2018-08-03 14:36:19,5
4565,217,2018-08-03 14:36:35,2
4566,215,2018-08-03 14:38:08,
4567,215,2018-08-03 14:39:34,1
4568,220,2018-08-03 14:40:39,1
4569,217,2018-08-03 14:41:52,5
4570,215,2018-08-03 14:42:33,
4571,214,2018-08-03 14:43:40,
4572,219,2018-08-03 14:43:54,5
4573,218,2018-08-03 14:45:30,
4574,220,2018-08-03 14:46:13,1
4575,216,2018-08-03 14:47:48,2
4576,220,2018-08-03 14:48:55,
4577,219,2018-08-03 14:49:17,4
4578,217,2018-08-03 14:50:19,
4579,217,2018-08-03 14:51:02,3
4580,218,2018-08-03 14:51:54,2
4581,218,2018-08-03 14:52:29,2
4582,220,2018-08-03 14:53:49,3
4583,218,2018-08-03 14:53:55,
4584,216,2018-08-03 14:54:41,2
4585,220,2018-08-03 14:55:15,
4586,220,2018-08-03 14:55:21,3
4587,215,2018-08-03 14:56:38,2
4588,215,2018-08-03 14:58:01,2
4589,219,2018-08-03 14:59:27,4
4590,219,2018-08-03 15:00:02,1
4591,219,2018-08-03 15:00:25,4
4592,216,2018-08-03 15:00:53,4
4593,219,2018-08-03 15:02:15,4
4594,219,2018-08-03 15:03:22,4
4595,215,2018-08-03 15:04:50,2
4596,215,2018-08-03 15:04:50,
4597,215,2018-08-03 15:04:50,
4598,214,2018-08-03 15:06:27,3
4599,216,2018-08-03 15:07:57,5
4600,216,2018-08-03 15:07:57,
4601,216,2018-08-03 15:07:57,
4602,220,2018-08-03 15:09:22,
4603,220,2018-08-03 15:10:13,3
4604,220,2018-08-03 15:10:13,
4605,220,2018-08-03 15:10:13,
4606,218,2018-08-03 15:11:00,3
4607,219,2018-08-03 15:11:29,4
4608,218,2018-08-03 15:13:06,4
4609,214,2018-08-03 15:14:07,5
4610,217,2018-08-03 15:14:53,4
4611,218,2018-08-03 15:16:05,4
4612,217,2018-08-03 15:17:15,4
4613,217,2018-08-03 15:18:15,4
4614,217,2018-08-03 15:18:54,4
4615,217,2018-08-03 15:19:22,4
4616,217,2018-08-03 15:19:26,1
4617,217,2018-08-03 15:19:26,
4618,217,2018-08-03 15:19:26,
4619,221,2018-08-03 15:20:40,5
4620,221,2018-08-03 15:21:08,3
4621,222,2018-08-03 15:21:54,
4622,223,2018-08-03 15:23:32,
4623,142,2018-08-03 15:23:53,1
4624,221,2018-08-03 15:24:20,3
4625,224,2018-08-03 15:25:09,1
4626,225,2018-08-03 15:25:40,5
4627,226,2018-08-03 15:27:19,
4628,227,2018-08-03 15:27:30,
4629,224,2018-08-03 15:28:49,3
4630,222,2018-08-03 15:29:03,2
4631,223,2018-08-03 15:29:50,4
4632,223,2018-08-03 15:31:01,
4633,227,2018-08-03 15:31:24,3
4634,228,2018-08-03 15:32:15,
4635,222,2018-08-03 15:32:33,2
4636,224,2018-08-03 15:32:56,2
4637,223,2018-08-03 15:33:13,1
4638,221,2018-08-03 15:34:02,1
4639,224,2018-08-03 15:34:19,
4640,228,2018-08-03 15:35:54,4
4641,225,2018-08-03 15:36:17,
4642,228,2018-08-03 15:37:12,4
4643,229,2018-08-03 15:38:24,
4644,226,2018-08-03 15:40:01,2
4645,225,2018-08-03 15:41:35,4
4646,221,2018-08-03 15:41:43,1
4647,229,2018-08-03 15:42:56,4
4648,228,2018-08-03 15:43:39,4
4649,229,2018-08-03 15:44:29,4
4650,227,2018-08-03 15:45:42,
4651,142,2018-08-03 15:46:35,
4652,229,2018-08-03 15:47:21,5
4653,229,2018-08-03 15:48:48,3
4654,229,2018-08-03 15:50:14,3
4655,142,2018-08-03 15:50:55,4
4656,228,2018-08-03 15:51:24,4
4657,226,2018-08-03 15:52:45,2
4658,225,2018-08-03 15:53:48,4
4659,228,2018-08-03 15:54:45,
4660,223,2018-08-03 15:55:02,1
4661,142,2018-08-03 15:55:52,
4662,229,2018-08-03 15:56:53,
4663,221,2018-08-03 15:57:35,
4664,228,2018-08-03 15:58:01,4
4665,229,2018-08-03 15:59:08,5
4666,227,2018-08-03 15:59:10,2
4667,228,2018-08-03 16:00:01,4
4668,221,2018-08-03 16:01:39,2
4669,142,2018-08-03 16:03:11,2
4670,221,2018-08-03 16:04:44,2
4671,228,2018-08-03 16:06:12,4
4672,224,2018-08-03 16:06:35,1
4673,223,2018-08-03 16:07:31,
4674,225,2018-08-03 16:08:00,4
4675,222,2018-08-03 16:08:26,5
4676,224,2018-08-03 16:09:34,1
4677,227,2018-08-03 16:11:14,2
4678,228,2018-08-03 16:11:58,
4679,228,2018-08-03 16:12:53,3
4680,222,2018-08-03 16:14:24,
4681,222,2018-08-03 16:15:21,4
4682,223,2018-08-03 16:15:30,1
4683,226,2018-08-03 16:16:00,
4684,142,2018-08-03 16:16:28,
4685,224,2018-08-03 16:16:34,
4686,228,2018-08-03 16:18:04,4
4687,227,2018-08-03 16:19:42,
4688,222,2018-08-03 16:21:00,
4689,142,2018-08-03 16:21:27,1
4690,224,2018-08-03 16:22:51,5
4691,222,2018-08-03 16:23:09,4
4692,224,2018-08-03 16:23:11,
4693,223,2018-08-03 16:23:29,1
4694,142,2018-08-03 16:25:01,1
4695,227,2018-08-03 16:25:23,2
